,종가,거래량,기관매매량,외국인매매량,외국인보유율
2015-07-21,39050.0,2531422.0,-355625.0,1932.0,51.71
2015-07-22,38200.0,3986610.0,-34892.0,-970358.0,51.56
2015-07-23,39000.0,8215778.0,-451465.0,-385667.0,51.51
2015-07-24,38550.0,3411382.0,-269125.0,-293699.0,51.48
2015-07-27,37250.0,4142170.0,-316019.0,-534630.0,51.39
2015-07-28,37100.0,3657208.0,268253.0,-770413.0,51.27
2015-07-29,37000.0,3040352.0,41470.0,-497917.0,51.19
2015-07-30,34500.0,9328208.0,-493660.0,-711039.0,51.09
2015-07-31,37100.0,7074785.0,-608107.0,1290137.0,51.27
2015-08-03,35950.0,5481242.0,-989109.0,-181632.0,51.24
2015-08-04,37250.0,4060733.0,-159442.0,119444.0,51.25
2015-08-05,37300.0,3330999.0,-443368.0,-330328.0,51.21
2015-08-06,36100.0,3888988.0,-460763.0,-812246.0,51.1
2015-08-07,36200.0,3381532.0,-479150.0,-169038.0,51.07
2015-08-10,36300.0,1336480.0,-129576.0,-9424.0,51.08
2015-08-11,36100.0,2890084.0,-320683.0,-322967.0,51.02
2015-08-12,35800.0,2824462.0,219148.0,-710501.0,50.87
2015-08-13,36900.0,2748437.0,-157946.0,-114123.0,50.86
2015-08-17,35650.0,3808016.0,-210609.0,-1554937.0,50.64
2015-08-18,35050.0,4706366.0,-380042.0,-553155.0,50.57
2015-08-19,33000.0,8813242.0,372760.0,-2575765.0,50.21
2015-08-20,33050.0,4588759.0,156933.0,-1192875.0,50.05
2015-08-21,32000.0,6084203.0,1145172.0,-1785352.0,49.79
2015-08-24,31050.0,8593829.0,1253026.0,-3440065.0,49.3
2015-08-25,33500.0,11821629.0,1815250.0,-1944472.0,49.03
2015-08-26,33450.0,6534943.0,507005.0,-2304631.0,48.69
2015-08-27,35500.0,7063277.0,-473797.0,760781.0,48.79
2015-08-28,36900.0,7382006.0,-753088.0,563710.0,48.86
2015-08-31,35800.0,4408499.0,-518345.0,-590389.0,48.78
2015-09-01,34400.0,6442285.0,-1565596.0,-10964.0,48.78
2015-09-02,34350.0,4161070.0,-664827.0,-514128.0,48.71
2015-09-03,35400.0,4222565.0,-75103.0,478267.0,48.78
2015-09-04,34850.0,2438126.0,18051.0,-240260.0,48.74
2015-09-07,34750.0,1624613.0,-27685.0,-32076.0,48.74
2015-09-08,34750.0,1494929.0,-150494.0,-53607.0,48.73
2015-09-09,36000.0,3035809.0,223462.0,228818.0,48.76
2015-09-10,35950.0,3079224.0,138909.0,-222532.0,48.72
2015-09-11,35000.0,3242067.0,-837047.0,-250941.0,48.68
2015-09-14,34600.0,2163452.0,-319085.0,-433346.0,48.59
2015-09-15,33600.0,3880824.0,-242785.0,-1003956.0,48.45
2015-09-16,35100.0,3876376.0,97397.0,605633.0,48.53
2015-09-17,36150.0,4734065.0,-154950.0,1455364.0,48.73
2015-09-18,35750.0,3267741.0,-276688.0,-41171.0,48.73
2015-09-21,34800.0,2538367.0,-529074.0,-389632.0,48.67
2015-09-22,34900.0,2004067.0,-157596.0,3074.0,48.67
2015-09-23,34700.0,1641929.0,46716.0,-11692.0,48.67
2015-09-24,33850.0,4172759.0,-482003.0,-1719160.0,48.43
2015-09-25,34350.0,2813254.0,-117168.0,-762768.0,48.33
2015-09-30,33550.0,4158644.0,-75074.0,-1450581.0,48.12
2015-10-01,33700.0,3667742.0,-198375.0,-731845.0,48.03
2015-10-02,34550.0,3052650.0,301882.0,394899.0,48.08
2015-10-05,35350.0,4367169.0,176943.0,406429.0,48.14
2015-10-06,37200.0,5944141.0,874947.0,1357358.0,48.32
2015-10-07,37300.0,3879936.0,818909.0,-411797.0,48.26
2015-10-08,37550.0,3824312.0,203266.0,38250.0,48.25
2015-10-12,36850.0,2519174.0,-554253.0,143884.0,48.27
2015-10-13,36000.0,2961513.0,-876010.0,190302.0,48.3
2015-10-14,36400.0,3720738.0,-1141462.0,802049.0,48.41
2015-10-15,36750.0,2943506.0,-219959.0,309299.0,48.45
2015-10-16,36100.0,1899386.0,-52983.0,-211357.0,48.42
2015-10-19,35750.0,1967828.0,-37137.0,-358777.0,48.38
2015-10-20,35700.0,2686193.0,-116473.0,-372340.0,48.32
2015-10-21,33650.0,9957394.0,-2379303.0,-3111444.0,47.9
2015-10-22,31950.0,10914420.0,-1081514.0,-2996124.0,47.49
2015-10-23,32100.0,6341772.0,-147654.0,133888.0,47.51
2015-10-26,32900.0,3326112.0,206012.0,240656.0,47.54
2015-10-27,32150.0,3535671.0,-129164.0,-862987.0,47.42
2015-10-28,31450.0,4322506.0,-163801.0,-1152572.0,47.26
2015-10-29,31450.0,4273016.0,114260.0,-930167.0,47.13
2015-10-30,30700.0,4640184.0,-151793.0,-1405230.0,46.95
2015-11-02,32150.0,4493014.0,-122410.0,616795.0,47.04
2015-11-03,31900.0,4453120.0,72966.0,-565206.0,46.96
2015-11-04,32600.0,3276995.0,-236286.0,834051.0,47.08
2015-11-05,32650.0,1928001.0,61996.0,229039.0,47.12
2015-11-06,31200.0,5219855.0,-1073982.0,-930888.0,46.99
2015-11-09,31250.0,3563095.0,341271.0,-503933.0,46.92
2015-11-10,31150.0,2724051.0,263346.0,-214251.0,46.89
2015-11-11,31000.0,2898877.0,-26058.0,-177640.0,46.87
2015-11-12,30700.0,1537585.0,-99750.0,-237578.0,46.84
2015-11-13,31150.0,1962129.0,206122.0,-15458.0,46.84
2015-11-16,30500.0,2351453.0,238871.0,-416815.0,46.78
2015-11-17,30600.0,1935683.0,20147.0,-368867.0,46.73
2015-11-18,30550.0,3137103.0,-294994.0,251488.0,46.76
2015-11-19,31200.0,2525784.0,-14677.0,410049.0,46.82
2015-11-20,31000.0,2097039.0,-112273.0,-91567.0,46.81
2015-11-23,30650.0,2430154.0,-204812.0,-302972.0,46.77
2015-11-24,30200.0,3308696.0,-182964.0,-877738.0,46.65
2015-11-25,31900.0,6941459.0,172127.0,1383376.0,46.84
2015-11-26,32750.0,13223992.0,3168361.0,770976.0,46.94
2015-11-27,32000.0,3890920.0,71146.0,-461577.0,46.88
2015-11-30,31600.0,3917877.0,13167.0,-739313.0,46.78
2015-12-01,31350.0,3752942.0,15390.0,-952494.0,46.71
2015-12-02,31200.0,2731791.0,43846.0,-622062.0,46.56
2015-12-03,31150.0,1730137.0,-117995.0,-306691.0,46.52
2015-12-04,31200.0,2125421.0,2855.0,94016.0,46.53
2015-12-07,30700.0,2238378.0,-200208.0,-244019.0,46.5
2015-12-08,30200.0,2483443.0,-185886.0,-538441.0,46.43
2015-12-09,30250.0,1524501.0,1874.0,-116286.0,46.41
2015-12-10,30300.0,3145787.0,-471914.0,-88322.0,46.4
2015-12-11,29850.0,2725258.0,-314446.0,-185223.0,46.37
2015-12-14,29000.0,3669577.0,109283.0,-99650.0,46.35
2015-12-15,29400.0,2006190.0,182275.0,140902.0,46.37
2015-12-16,30400.0,2601080.0,722310.0,-219090.0,46.34
2015-12-17,30250.0,2210682.0,-81135.0,-31874.0,46.34
2015-12-18,30600.0,2854920.0,5374.0,347546.0,46.38
2015-12-21,30500.0,1576561.0,-28999.0,99532.0,46.4
2015-12-22,32200.0,6861264.0,-133741.0,2985318.0,46.8
2015-12-23,32700.0,5331047.0,133553.0,1496411.0,46.94
2015-12-24,31700.0,3624175.0,-612316.0,1225111.0,47.1
2015-12-28,30900.0,2535636.0,107226.0,197397.0,47.13
2015-12-29,31200.0,1965713.0,-353785.0,192599.0,47.15
2015-12-30,30750.0,1801261.0,-237925.0,98165.0,47.17
2016-01-04,30150.0,1878039.0,-417711.0,173460.0,47.25
2016-01-05,30600.0,2482905.0,-22702.0,-111019.0,47.25
2016-01-06,30750.0,2461593.0,-245914.0,519595.0,47.32
2016-01-07,30200.0,2424880.0,-399286.0,27248.0,47.32
2016-01-08,29700.0,3967121.0,-131293.0,-658148.0,47.23
2016-01-11,28650.0,5358223.0,-902705.0,-1413092.0,47.03
2016-01-12,27800.0,4418384.0,-498241.0,-652422.0,46.94
2016-01-13,28100.0,3481523.0,151798.0,-229002.0,46.9
2016-01-14,27900.0,3957935.0,-279526.0,21834.0,46.91
2016-01-15,26800.0,5431851.0,-739711.0,-1121615.0,46.75
2016-01-18,26700.0,3658921.0,129930.0,-151979.0,46.74
2016-01-19,28300.0,4291742.0,449184.0,600837.0,46.82
2016-01-20,26800.0,4186899.0,-292883.0,-811767.0,46.71
2016-01-21,26600.0,2840628.0,129337.0,-190197.0,46.67
2016-01-22,27150.0,2361216.0,174368.0,110148.0,46.69
2016-01-25,28000.0,2977310.0,492013.0,247170.0,46.72
2016-01-26,27850.0,5351814.0,-687625.0,611994.0,46.8
2016-01-27,27650.0,3205822.0,-7620.0,-313199.0,46.76
2016-01-28,27650.0,3035447.0,-262002.0,-58919.0,46.76
2016-01-29,27300.0,2898720.0,-116814.0,-477649.0,46.7
2016-02-01,28400.0,4767927.0,1092150.0,361620.0,46.75
2016-02-02,28450.0,2865209.0,128428.0,89718.0,46.76
2016-02-03,27450.0,2705269.0,-378952.0,-686015.0,46.66
2016-02-04,28100.0,2459305.0,226302.0,164760.0,46.69
2016-02-05,28100.0,1484771.0,-166184.0,509724.0,46.76
2016-02-11,27150.0,2468082.0,-175870.0,-100188.0,46.74
2016-02-12,27350.0,2429857.0,355586.0,277416.0,46.78
2016-02-15,27700.0,2162111.0,135631.0,11398.0,46.78
2016-02-16,28900.0,3851681.0,932711.0,889314.0,46.89
2016-02-17,30050.0,6106318.0,2150825.0,844291.0,47.01
2016-02-18,30200.0,2972873.0,391439.0,251061.0,47.04
2016-02-19,29600.0,2336536.0,36383.0,-223112.0,47.01
2016-02-22,29900.0,1366180.0,99863.0,58211.0,47.02
2016-02-23,30400.0,2123648.0,401094.0,174156.0,47.04
2016-02-24,30900.0,3480563.0,901720.0,-89425.0,47.02
2016-02-25,30800.0,2527297.0,232080.0,99196.0,47.03
2016-02-26,30800.0,1282277.0,-10121.0,-56692.0,47.03
2016-02-29,30000.0,2989861.0,-365082.0,-216093.0,47.0
2016-03-02,30950.0,3567312.0,412961.0,875976.0,47.12
2016-03-03,31950.0,3898363.0,578721.0,989385.0,47.25
2016-03-04,31900.0,1913316.0,-58645.0,317264.0,47.29
2016-03-07,31900.0,3487206.0,-1396868.0,1502632.0,47.48
2016-03-08,30500.0,4616147.0,-1781297.0,-273747.0,47.45
2016-03-09,30550.0,3503375.0,-804959.0,374959.0,47.5
2016-03-10,30300.0,2734070.0,-726005.0,186523.0,47.52
2016-03-11,30700.0,2117430.0,-430537.0,783073.0,47.63
2016-03-14,30350.0,2062549.0,-840487.0,452564.0,47.69
2016-03-15,29900.0,2078857.0,-758386.0,-22202.0,47.69
2016-03-16,29200.0,2902896.0,-555141.0,-443104.0,47.63
2016-03-17,29250.0,2768278.0,-593426.0,-142508.0,47.61
2016-03-18,29450.0,2864640.0,-370441.0,51046.0,47.61
2016-03-21,29550.0,1783055.0,-139543.0,127173.0,47.64
2016-03-22,30200.0,2546366.0,517019.0,-6860.0,47.64
2016-03-23,30250.0,1868041.0,-62946.0,426758.0,47.7
2016-03-24,29450.0,3587082.0,-643294.0,-96662.0,47.69
2016-03-25,29150.0,1978956.0,-472124.0,78818.0,47.7
2016-03-28,28550.0,2795412.0,-703312.0,293593.0,47.74
2016-03-29,28900.0,2343876.0,-465940.0,602261.0,47.82
2016-03-30,28650.0,3512889.0,-811077.0,358912.0,47.87
2016-03-31,28150.0,4336581.0,-513704.0,-451892.0,47.81
2016-04-01,28200.0,2991431.0,-665787.0,273563.0,47.85
2016-04-04,27900.0,2823088.0,-997568.0,181714.0,47.88
2016-04-05,27850.0,2032745.0,-502299.0,364387.0,47.93
2016-04-06,27500.0,2410844.0,-400634.0,-250045.0,47.9
2016-04-07,26900.0,4588396.0,-2096333.0,320404.0,47.94
2016-04-08,27800.0,3718690.0,-252060.0,454783.0,48.0
2016-04-11,27150.0,2425426.0,-7898.0,-705202.0,47.9
2016-04-12,27150.0,1850577.0,-162790.0,-343231.0,47.86
2016-04-14,27250.0,4761215.0,170586.0,-392498.0,47.8
2016-04-15,27650.0,2785108.0,415891.0,-956431.0,47.67
2016-04-18,27200.0,3861103.0,22491.0,-1321898.0,47.49
2016-04-19,27450.0,1843729.0,295949.0,-247778.0,47.46
2016-04-20,27550.0,3231788.0,394185.0,-416381.0,47.4
2016-04-21,27550.0,2999400.0,369478.0,-957496.0,47.27
2016-04-22,27500.0,1556764.0,11157.0,-109781.0,47.25
2016-04-25,27500.0,1506644.0,8637.0,-103789.0,47.24
2016-04-26,29150.0,7750203.0,1882432.0,1572274.0,47.46
2016-04-27,29150.0,6213757.0,-81570.0,1161714.0,47.61
2016-04-28,27900.0,6766879.0,-504875.0,-529051.0,47.54
2016-04-29,28150.0,2878692.0,-235985.0,239868.0,47.6
2016-05-02,27850.0,1306092.0,-117931.0,53435.0,47.6
2016-05-03,27650.0,1373116.0,-38433.0,-406487.0,47.55
2016-05-04,26650.0,4388484.0,-988699.0,-1046826.0,47.41
2016-05-09,25750.0,5291220.0,-1286851.0,-811753.0,47.3
2016-05-10,26400.0,2564593.0,-331574.0,138633.0,47.32
2016-05-11,26200.0,1735332.0,-229108.0,-26411.0,47.32
2016-05-12,26100.0,1759282.0,-471846.0,38418.0,47.32
2016-05-13,26100.0,1849910.0,-155798.0,-40519.0,47.33
2016-05-16,26100.0,1337159.0,44009.0,-231364.0,47.29
2016-05-17,25900.0,1545947.0,-13047.0,-406580.0,47.27
2016-05-18,26200.0,2474774.0,120515.0,179653.0,47.28
2016-05-19,26600.0,4367007.0,75689.0,560237.0,47.36
2016-05-20,26300.0,2245019.0,173618.0,-315903.0,47.32
2016-05-23,27200.0,4534043.0,1099851.0,155625.0,47.34
2016-05-24,26850.0,2428278.0,170620.0,-54864.0,47.33
2016-05-25,27050.0,2250906.0,187311.0,46007.0,47.34
2016-05-26,27000.0,1938084.0,366108.0,-54369.0,47.33
2016-05-27,28650.0,7719656.0,1277260.0,2559564.0,47.68
2016-05-30,29000.0,5492886.0,138877.0,2065984.0,47.96
2016-05-31,28700.0,5414611.0,-87644.0,16089.0,47.97
2016-06-01,28500.0,3630711.0,-41747.0,-270292.0,47.94
2016-06-02,28050.0,3443745.0,-172406.0,82249.0,47.95
2016-06-03,27600.0,3680988.0,216271.0,-342757.0,47.9
2016-06-07,28650.0,4435065.0,353066.0,443342.0,47.96
2016-06-08,28550.0,3940058.0,177299.0,193769.0,47.99
2016-06-09,29000.0,5336122.0,529251.0,629301.0,48.07
2016-06-10,29000.0,2413698.0,836033.0,-701637.0,47.99
2016-06-13,28350.0,2607031.0,586650.0,-304796.0,47.95
2016-06-14,29050.0,3490535.0,1591033.0,-738077.0,47.87
2016-06-15,29950.0,5751526.0,1192589.0,857422.0,47.99
2016-06-16,29650.0,3687253.0,139893.0,293954.0,48.03
2016-06-17,29000.0,2891783.0,325046.0,-316582.0,47.98
2016-06-20,30050.0,4501015.0,-323451.0,881548.0,48.1
2016-06-21,29800.0,2376833.0,311733.0,-280041.0,48.06
2016-06-22,30950.0,5122638.0,591383.0,1513692.0,48.26
2016-06-23,31750.0,7147499.0,298443.0,2607703.0,48.62
2016-06-24,31800.0,16852175.0,2492418.0,755436.0,48.72
2016-06-27,32050.0,6146337.0,905496.0,-516425.0,48.65
2016-06-28,31150.0,5072467.0,416903.0,-1096608.0,48.5
2016-06-29,31800.0,3801424.0,-191059.0,699658.0,48.6
2016-06-30,32400.0,4571310.0,619581.0,838502.0,48.71
2016-07-01,32150.0,5289586.0,-214854.0,371470.0,48.76
2016-07-04,32750.0,3192033.0,-472909.0,1341020.0,48.95
2016-07-05,31850.0,2577231.0,-660935.0,193292.0,48.98
2016-07-06,30600.0,6314347.0,-1450918.0,-251504.0,48.95
2016-07-07,30650.0,2715183.0,17481.0,-103287.0,48.92
2016-07-08,31050.0,2424460.0,35131.0,313856.0,48.96
2016-07-11,32000.0,3938161.0,787588.0,593674.0,49.04
2016-07-12,32000.0,2523664.0,-51459.0,166466.0,49.06
2016-07-13,32650.0,3779418.0,257190.0,1604827.0,49.28
2016-07-14,33050.0,3145494.0,103162.0,896459.0,49.4
2016-07-15,32700.0,2580255.0,-448498.0,650830.0,49.5
2016-07-18,32750.0,1515167.0,-98274.0,380271.0,49.56
2016-07-19,32450.0,2340759.0,-634879.0,540578.0,49.63
2016-07-20,32100.0,1775583.0,-233419.0,133706.0,49.66
2016-07-21,32150.0,1879147.0,-172781.0,255382.0,49.69
2016-07-22,32000.0,2442893.0,-601132.0,292110.0,49.73
2016-07-25,32500.0,2147590.0,-43021.0,259189.0,49.77
2016-07-26,32050.0,5028045.0,-343827.0,-8711.0,49.76
2016-07-27,33450.0,4762165.0,322075.0,1991391.0,50.04
2016-07-28,33550.0,3586965.0,-30652.0,597166.0,50.12
2016-07-29,34400.0,4660512.0,239847.0,1415621.0,50.31
2016-08-01,34850.0,3274413.0,64091.0,818585.0,50.43
2016-08-02,33750.0,2123735.0,-212745.0,-214037.0,50.41
2016-08-03,33550.0,2698841.0,-267436.0,-69019.0,50.4
2016-08-04,33650.0,1477680.0,272595.0,-167522.0,50.37
2016-08-05,34800.0,2830058.0,479032.0,355956.0,50.44
2016-08-08,34950.0,2157854.0,180049.0,78699.0,50.46
2016-08-09,35050.0,2112078.0,-64644.0,388865.0,50.52
2016-08-10,33800.0,3193311.0,-717386.0,-269169.0,50.49
2016-08-11,34800.0,2980478.0,-194069.0,689770.0,50.58
2016-08-12,34350.0,2437735.0,-162515.0,175024.0,50.61
2016-08-16,33700.0,2883043.0,-308885.0,-142558.0,50.59
2016-08-17,33550.0,2083372.0,-291270.0,103553.0,50.6
2016-08-18,34150.0,1855081.0,-161284.0,491859.0,50.67
2016-08-19,35400.0,4683750.0,516492.0,1730947.0,50.91
2016-08-22,36000.0,4149396.0,97162.0,1492076.0,51.12
2016-08-23,35600.0,3014421.0,-177161.0,434759.0,51.17
2016-08-24,35750.0,1689924.0,-246890.0,477612.0,51.23
2016-08-25,35700.0,1568516.0,-42071.0,129934.0,51.26
2016-08-26,36250.0,2635343.0,120314.0,891180.0,51.38
2016-08-29,36250.0,2782441.0,-402384.0,710212.0,51.48
2016-08-30,36300.0,2766460.0,95336.0,299451.0,51.52
2016-08-31,36450.0,2832970.0,-262088.0,567893.0,51.6
2016-09-01,36100.0,1713669.0,-49790.0,71352.0,51.6
2016-09-02,36650.0,1828390.0,150549.0,556218.0,51.68
2016-09-05,37500.0,2337575.0,729326.0,437613.0,51.74
2016-09-06,38000.0,2123160.0,229835.0,719183.0,51.84
2016-09-07,37900.0,3786844.0,1404601.0,-496482.0,51.77
2016-09-08,38700.0,3698781.0,569351.0,5677.0,51.77
2016-09-09,38950.0,2748415.0,119158.0,139635.0,51.79
2016-09-12,37000.0,4885896.0,598953.0,-1241611.0,51.63
2016-09-13,37800.0,3928646.0,-210925.0,252445.0,51.66
2016-09-19,39200.0,5283684.0,888955.0,-27660.0,51.66
2016-09-20,39250.0,2594490.0,-104104.0,100343.0,51.67
2016-09-21,39150.0,1731450.0,39446.0,-61732.0,51.66
2016-09-22,39400.0,3214630.0,107195.0,270097.0,51.7
2016-09-23,39350.0,2095120.0,485172.0,-214371.0,51.68
2016-09-26,39500.0,1669862.0,343888.0,-110744.0,51.67
2016-09-27,41150.0,4001505.0,254827.0,1029461.0,51.81
2016-09-28,41200.0,4189804.0,59248.0,271573.0,51.85
2016-09-29,40200.0,3976705.0,230651.0,-912289.0,51.72
2016-09-30,40200.0,3764773.0,258350.0,-193663.0,51.69
2016-10-04,41800.0,3639803.0,290962.0,264928.0,51.74
2016-10-05,42600.0,4387312.0,-166967.0,793681.0,51.86
2016-10-06,42550.0,2815496.0,-68513.0,-169927.0,51.83
2016-10-07,42200.0,2637734.0,-242105.0,30755.0,51.84
2016-10-10,41300.0,2916252.0,314117.0,-592539.0,51.76
2016-10-11,41300.0,2810503.0,474727.0,-466062.0,51.68
2016-10-12,41250.0,3521492.0,441430.0,-237022.0,51.65
2016-10-13,40950.0,3638071.0,-1027385.0,744305.0,51.76
2016-10-14,41550.0,2708972.0,107011.0,17349.0,51.76
2016-10-17,42300.0,2314725.0,-331555.0,691428.0,51.86
2016-10-18,41650.0,2559222.0,128073.0,-381788.0,51.78
2016-10-19,40050.0,5033246.0,-58556.0,-539560.0,51.7
2016-10-20,40050.0,5423960.0,138089.0,-239945.0,51.67
2016-10-21,40950.0,2436212.0,45329.0,558063.0,51.75
2016-10-24,40150.0,2211109.0,38398.0,-303689.0,51.71
2016-10-25,41050.0,4469224.0,574930.0,212877.0,51.74
2016-10-26,42900.0,6364037.0,1144939.0,1042929.0,51.88
2016-10-27,43000.0,4814197.0,354974.0,266357.0,51.92
2016-10-28,42450.0,2251179.0,276181.0,-173775.0,51.87
2016-10-31,41000.0,3297943.0,517417.0,-823136.0,51.75
2016-11-01,42000.0,3173446.0,75141.0,45660.0,51.76
2016-11-02,41000.0,2822651.0,103102.0,-429897.0,51.7
2016-11-03,41150.0,2580396.0,164025.0,-67121.0,51.69
2016-11-04,41200.0,2600930.0,206975.0,2088.0,51.69
2016-11-07,41500.0,2033220.0,560765.0,-256444.0,51.67
2016-11-08,41500.0,1882987.0,379406.0,-608879.0,51.59
2016-11-09,39650.0,5779291.0,887020.0,-1386139.0,51.4
2016-11-10,41000.0,2520434.0,416019.0,53053.0,51.41
2016-11-11,39850.0,2962651.0,-77055.0,-189705.0,51.37
2016-11-14,39700.0,1589911.0,149706.0,-240710.0,51.34
2016-11-15,39700.0,2030086.0,-16689.0,159229.0,51.36
2016-11-16,40850.0,2101878.0,-9312.0,482712.0,51.42
2016-11-17,41900.0,2383464.0,-275872.0,891426.0,51.55
2016-11-18,42000.0,3331134.0,727344.0,-184215.0,51.52
2016-11-21,40750.0,1883627.0,246054.0,-413817.0,51.46
2016-11-22,42700.0,3306186.0,632658.0,570024.0,51.5
2016-11-23,43050.0,4047443.0,281564.0,848785.0,51.62
2016-11-24,42650.0,1789745.0,433026.0,-418876.0,51.56
2016-11-25,42600.0,1328958.0,249013.0,-330285.0,51.51
2016-11-28,42600.0,1513215.0,-61963.0,9786.0,51.51
2016-11-29,42400.0,1777480.0,194050.0,-254912.0,51.48
2016-11-30,42900.0,4325524.0,625453.0,-245878.0,51.44
2016-12-01,44200.0,3491185.0,464618.0,432925.0,51.5
2016-12-02,44400.0,4244113.0,231728.0,-28138.0,51.49
2016-12-05,44400.0,1703219.0,249975.0,-42294.0,51.48
2016-12-06,45200.0,3099065.0,165763.0,323938.0,51.49
2016-12-07,45250.0,1984369.0,204708.0,43325.0,51.49
2016-12-08,46250.0,3313157.0,807016.0,409281.0,51.53
2016-12-09,45500.0,3003326.0,347688.0,-799237.0,51.42
2016-12-12,45300.0,1440589.0,-148006.0,105186.0,51.44
2016-12-13,44950.0,1822952.0,-75889.0,-86833.0,51.44
2016-12-14,45850.0,2010708.0,-284290.0,387448.0,51.49
2016-12-15,45600.0,1828843.0,118744.0,-519030.0,51.41
2016-12-16,46400.0,2100809.0,-10642.0,355705.0,51.45
2016-12-19,45150.0,1997194.0,-110091.0,-535122.0,51.38
2016-12-20,45150.0,1110753.0,-53327.0,-20378.0,51.38
2016-12-21,45000.0,1662010.0,216840.0,-257676.0,51.35
2016-12-22,45500.0,4045912.0,227261.0,103422.0,51.36
2016-12-23,46300.0,2982024.0,220356.0,643643.0,51.43
2016-12-26,45650.0,1603230.0,-31066.0,-234952.0,51.37
2016-12-27,45650.0,1175619.0,160458.0,-8606.0,51.36
2016-12-28,45350.0,1296254.0,-291108.0,-120512.0,51.38
2016-12-29,44700.0,1808856.0,-204470.0,-155727.0,51.32
2017-01-02,45800.0,1547681.0,216083.0,39387.0,51.33
2017-01-03,47250.0,2655477.0,237647.0,197341.0,51.39
2017-01-04,46500.0,2722599.0,-36685.0,-631363.0,51.3
2017-01-05,46950.0,2377163.0,-229481.0,376793.0,51.36
2017-01-06,48000.0,3166843.0,355374.0,-252602.0,51.32
2017-01-09,49550.0,3871999.0,15181.0,7846.0,51.32
2017-01-10,49750.0,2561968.0,-50103.0,-342855.0,51.28
2017-01-11,51600.0,4360058.0,-71398.0,373186.0,51.33
2017-01-12,50600.0,5060622.0,482830.0,-2134797.0,51.04
2017-01-13,50300.0,4219771.0,158534.0,-739890.0,50.94
2017-01-16,49300.0,4974924.0,-124123.0,-684138.0,50.84
2017-01-17,49300.0,2309955.0,94752.0,-308385.0,50.8
2017-01-18,48850.0,2974091.0,187656.0,-408036.0,50.76
2017-01-19,49600.0,2332268.0,-143359.0,153855.0,50.78
2017-01-20,49150.0,1943195.0,141548.0,-254558.0,50.75
2017-01-23,50800.0,4148659.0,442576.0,108403.0,50.76
2017-01-24,51600.0,3449130.0,516038.0,-65432.0,50.75
2017-01-25,51700.0,2715809.0,44535.0,129337.0,50.77
2017-01-26,53300.0,4517114.0,437052.0,964524.0,50.9
2017-01-31,53700.0,4118790.0,326478.0,-311067.0,50.86
2017-02-01,54000.0,2813046.0,-117375.0,-206242.0,50.83
2017-02-02,52800.0,3486140.0,-226604.0,-209460.0,50.81
2017-02-03,53700.0,3718619.0,173350.0,-226306.0,50.78
2017-02-06,53700.0,1897002.0,-8619.0,70551.0,50.79
2017-02-07,53300.0,2405891.0,93097.0,-214074.0,50.76
2017-02-08,54600.0,3552260.0,366175.0,67175.0,50.77
2017-02-09,52700.0,6547266.0,307682.0,-1981137.0,50.51
2017-02-10,50000.0,9120878.0,261479.0,-2032113.0,50.23
2017-02-13,50700.0,4124290.0,272503.0,229196.0,50.26
2017-02-14,48450.0,8593878.0,-1206731.0,635209.0,50.33
2017-02-15,47900.0,8725221.0,414844.0,-2281027.0,50.02
2017-02-16,49600.0,4840918.0,358890.0,529829.0,50.1
2017-02-17,50400.0,4927937.0,303031.0,251316.0,50.13
2017-02-20,49900.0,2265276.0,15969.0,-207781.0,50.14
2017-02-21,50900.0,2227708.0,453792.0,99422.0,50.07
2017-02-22,50600.0,2678429.0,-297828.0,170377.0,50.09
2017-02-23,50200.0,3374139.0,-120333.0,-301660.0,50.05
2017-02-24,47500.0,7707747.0,-1485903.0,-1130770.0,49.89
2017-02-27,46000.0,7604699.0,1633657.0,-3234735.0,49.38
2017-02-28,46700.0,5588155.0,252218.0,301897.0,49.42
2017-03-02,47700.0,7093071.0,450075.0,-432814.0,49.36
2017-03-03,47100.0,3937032.0,490944.0,-651449.0,49.27
2017-03-06,49350.0,5045970.0,568394.0,1001642.0,49.47
2017-03-07,48800.0,3439908.0,-96014.0,-497743.0,49.4
2017-03-08,48000.0,3728263.0,-329405.0,-414126.0,49.36
2017-03-09,48000.0,2957372.0,-819775.0,837289.0,49.47
2017-03-10,49200.0,3849912.0,184421.0,711492.0,49.58
2017-03-13,51000.0,4948062.0,283525.0,1368926.0,49.77
2017-03-14,50300.0,4024138.0,-562722.0,212214.0,49.79
2017-03-15,48800.0,4688787.0,-1198742.0,-214888.0,49.76
2017-03-16,49150.0,3458839.0,-21192.0,-170808.0,49.75
2017-03-17,46750.0,8098258.0,-2323102.0,-669507.0,49.66
2017-03-20,47600.0,3929405.0,-285878.0,180995.0,49.7
2017-03-21,47550.0,3720816.0,-151659.0,200784.0,49.73
2017-03-22,48650.0,4157526.0,617955.0,429617.0,49.79
2017-03-23,48450.0,2473925.0,11271.0,-24282.0,49.79
2017-03-24,49500.0,5174622.0,518268.0,779963.0,49.9
2017-03-27,50700.0,5607032.0,-127871.0,2108577.0,50.19
2017-03-28,50800.0,2862493.0,-245140.0,525486.0,50.36
2017-03-29,51300.0,4154277.0,-183286.0,848249.0,50.49
2017-03-30,50900.0,2204243.0,-182160.0,250012.0,50.67
2017-03-31,50500.0,2682196.0,-69767.0,251338.0,50.7
